priority,approval_item_id,item_type,topic,fact_id_ref,brand,product,manager_text,suggested_decision,rop_question,source_id,linked_open_question,risk_notes
P2,approve:fact_v3_unpk_lvsh_mendeleevo_2026_audience_8fbc0262b0,camp_lvsh,05_lvsh,fact:v3:unpk:lvsh_mendeleevo_2026_audience:8fbc0262b0,unpk,lvsh_mendeleevo_2026,УНПК: lvsh mendeleevo 2026 / audience — 5-10 класс (окончившие).,approve_for_client_answer_after_rop_review,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_lvsh_mendeleevo_2026_directions_fizmat_classes_5266552dcc,camp_lvsh,05_lvsh,fact:v3:unpk:lvsh_mendeleevo_2026_directions_fizmat_classes:5266552dcc,unpk,lvsh_mendeleevo_2026,УНПК: lvsh mendeleevo 2026 / directions / fizmat / classes — 5-10.,approve_for_client_answer_after_rop_review,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_lvsh_mendeleevo_2026_directions_fizmat_subjects_1_ae0c22f446,camp_lvsh,05_lvsh,fact:v3:unpk:lvsh_mendeleevo_2026_directions_fizmat_subjects_1:ae0c22f446,unpk,lvsh_mendeleevo_2026,УНПК: lvsh mendeleevo 2026 / directions / fizmat / subjects / 1 — физика.,approve_for_client_answer_after_rop_review,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_lvsh_mendeleevo_2026_directions_fizmat_subjects_2_039f6527a6,camp_lvsh,05_lvsh,fact:v3:unpk:lvsh_mendeleevo_2026_directions_fizmat_subjects_2:039f6527a6,unpk,lvsh_mendeleevo_2026,УНПК: lvsh mendeleevo 2026 / directions / fizmat / subjects / 2 — математика.,approve_for_client_answer_after_rop_review,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_lvsh_mendeleevo_2026_directions_it_classes_bbd85fed38,camp_lvsh,05_lvsh,fact:v3:unpk:lvsh_mendeleevo_2026_directions_it_classes:bbd85fed38,unpk,lvsh_mendeleevo_2026,УНПК: lvsh mendeleevo 2026 / directions / it / classes — 7-10.,approve_for_client_answer_after_rop_review,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_lvsh_mendeleevo_2026_directions_it_subjects_1_566cb6f8a9,camp_lvsh,05_lvsh,fact:v3:unpk:lvsh_mendeleevo_2026_directions_it_subjects_1:566cb6f8a9,unpk,lvsh_mendeleevo_2026,УНПК: lvsh mendeleevo 2026 / directions / it / subjects / 1 — Python.,approve_for_client_answer_after_rop_review,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_lvsh_mendeleevo_2026_directions_it_subjects_2_947a5f4f11,camp_lvsh,05_lvsh,fact:v3:unpk:lvsh_mendeleevo_2026_directions_it_subjects_2:947a5f4f11,unpk,lvsh_mendeleevo_2026,УНПК: lvsh mendeleevo 2026 / directions / it / subjects / 2 — проектная деятельность.,approve_for_client_answer_after_rop_review,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_lvsh_mendeleevo_2026_location_address_a5f22cfdfa,camp_lvsh,05_lvsh,fact:v3:unpk:lvsh_mendeleevo_2026_location_address:a5f22cfdfa,unpk,lvsh_mendeleevo_2026,"УНПК: lvsh mendeleevo 2026 / location / address — Московская область, Солнечногорский район, посёлок Красный Воин, Льяловское шоссе, 1.",approve_for_client_answer_after_rop_review,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_lvsh_mendeleevo_2026_location_name_52f587eb67,camp_lvsh,05_lvsh,fact:v3:unpk:lvsh_mendeleevo_2026_location_name:52f587eb67,unpk,lvsh_mendeleevo_2026,УНПК: lvsh mendeleevo 2026 / location / name — УСК «Менделеево».,approve_for_client_answer_after_rop_review,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_lvsh_mendeleevo_2026_pricing_2026_booking_deposit_fce2e756ca,camp_lvsh,05_lvsh,fact:v3:unpk:lvsh_mendeleevo_2026_pricing_2026_booking_deposit:fce2e756ca,unpk,lvsh_mendeleevo_2026,УНПК: lvsh mendeleevo 2026 / pricing 2026 / booking deposit — 15 000 ₽.,approve_for_client_answer_after_rop_review,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_lvsh_mendeleevo_2026_pricing_2026_main_full_f4bb994a92,camp_lvsh,05_lvsh,fact:v3:unpk:lvsh_mendeleevo_2026_pricing_2026_main_full:f4bb994a92,unpk,lvsh_mendeleevo_2026,УНПК: lvsh mendeleevo 2026 / pricing 2026 / main full — 120 000 ₽.,approve_for_client_answer_after_rop_review,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_lvsh_mendeleevo_2026_pricing_2026_main_min_db163c1225,camp_lvsh,05_lvsh,fact:v3:unpk:lvsh_mendeleevo_2026_pricing_2026_main_min:db163c1225,unpk,lvsh_mendeleevo_2026,УНПК: lvsh mendeleevo 2026 / pricing 2026 / main min — 83 800 ₽.,approve_for_client_answer_after_rop_review,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_lvsh_mendeleevo_2026_pricing_2026_main_with_25_pct_discount_213c56cce1,camp_lvsh,05_lvsh,fact:v3:unpk:lvsh_mendeleevo_2026_pricing_2026_main_with_25_pct_discount:213c56cce1,unpk,lvsh_mendeleevo_2026,УНПК: lvsh mendeleevo 2026 / pricing 2026 / main with 25 pct discount — 89 900 ₽.,approve_for_client_answer_after_rop_review,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_lvsh_mendeleevo_2026_program_daily_pairs_849ecbde3c,camp_lvsh,05_lvsh,fact:v3:unpk:lvsh_mendeleevo_2026_program_daily_pairs:849ecbde3c,unpk,lvsh_mendeleevo_2026,УНПК: lvsh mendeleevo 2026 / program / daily pairs — 3.,approve_for_client_answer_after_rop_review,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_lvsh_mendeleevo_2026_program_group_size_f6be4ebcad,camp_lvsh,05_lvsh,fact:v3:unpk:lvsh_mendeleevo_2026_program_group_size:f6be4ebcad,unpk,lvsh_mendeleevo_2026,УНПК: lvsh mendeleevo 2026 / program / group size — 12-15.,approve_for_client_answer_after_rop_review,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_lvsh_mendeleevo_2026_program_pair_duration_minutes_d32afbe24c,camp_lvsh,05_lvsh,fact:v3:unpk:lvsh_mendeleevo_2026_program_pair_duration_minutes:d32afbe24c,unpk,lvsh_mendeleevo_2026,УНПК: lvsh mendeleevo 2026 / program / pair duration minutes — 110.,approve_for_client_answer_after_rop_review,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_lvsh_mendeleevo_2026_program_total_academic_hours_c4c9b88ea6,camp_lvsh,05_lvsh,fact:v3:unpk:lvsh_mendeleevo_2026_program_total_academic_hours:c4c9b88ea6,unpk,lvsh_mendeleevo_2026,УНПК: lvsh mendeleevo 2026 / program / total academic hours — 72+.,approve_for_client_answer_after_rop_review,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_foton_ls_city_2026_foton_format_e60d3a4050,camp_city,07_city_camp,fact:v3:foton:ls_city_2026_foton_format:e60d3a4050,foton,city_camp_2026,"Фотон: ls city 2026 foton / format — Очная городская школа, без проживания.",approve_for_client_answer_after_rop_review,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_for_bot_FOTON,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_foton_ls_city_2026_foton_free_morning_club_from_day_9a3749eb32,camp_city,07_city_camp,fact:v3:foton:ls_city_2026_foton_free_morning_club_from_day:9a3749eb32,foton,city_camp_2026,Фотон: ls city 2026 foton / free morning club / from day — 2.,approve_for_client_answer_after_rop_review,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_for_bot_FOTON,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_foton_ls_city_2026_foton_free_morning_club_name_6e3fb3cad4,camp_city,07_city_camp,fact:v3:foton:ls_city_2026_foton_free_morning_club_name:6e3fb3cad4,foton,city_camp_2026,Фотон: ls city 2026 foton / free morning club / name — Утренний клуб Предлёнка.,approve_for_client_answer_after_rop_review,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_for_bot_FOTON,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_foton_ls_city_2026_foton_free_morning_club_time_5a20d00e90,camp_city,07_city_camp,fact:v3:foton:ls_city_2026_foton_free_morning_club_time:5a20d00e90,foton,city_camp_2026,Фотон: ls city 2026 foton / free morning club / time — 09:45-11:45.,approve_for_client_answer_after_rop_review,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_for_bot_FOTON,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_foton_ls_city_2026_foton_meals_54e7828501,camp_city,07_city_camp,fact:v3:foton:ls_city_2026_foton_meals:54e7828501,foton,city_camp_2026,"Фотон: ls city 2026 foton / meals — Обед (первое, второе, салат, булочка) + полдник.",approve_for_client_answer_after_rop_review,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_for_bot_FOTON,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_foton_ls_city_2026_foton_moscow_foton_location_8082b8621e,camp_city,07_city_camp,fact:v3:foton:ls_city_2026_foton_moscow_foton_location:8082b8621e,foton,city_camp_2026,Фотон: ls city 2026 foton / moscow foton / location — Сретенка / Скорняжный (точный адрес уточняется).,approve_for_client_answer_after_rop_review,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_for_bot_FOTON,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_foton_ls_city_2026_foton_not_to_confuse_with_06194a0f97,camp_city,07_city_camp,fact:v3:foton:ls_city_2026_foton_not_to_confuse_with:06194a0f97,foton,city_camp_2026,Фотон: ls city 2026 foton / not to confuse with — ЛВШ выездная — другой продукт.,approve_for_client_answer_after_rop_review,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_for_bot_FOTON,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_ls_city_2026_unpk_free_morning_club_from_day_f8e850c55e,camp_city,07_city_camp,fact:v3:unpk:ls_city_2026_unpk_free_morning_club_from_day:f8e850c55e,unpk,city_camp_2026,УНПК: ls city 2026 unpk / free morning club / from day — 2.,approve_for_client_answer_after_rop_review,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_ls_city_2026_unpk_free_morning_club_name_5cd79542d3,camp_city,07_city_camp,fact:v3:unpk:ls_city_2026_unpk_free_morning_club_name:5cd79542d3,unpk,city_camp_2026,УНПК: ls city 2026 unpk / free morning club / name — Утренний клуб Предлёнка.,approve_for_client_answer_after_rop_review,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_ls_city_2026_unpk_free_morning_club_time_decd807aa5,camp_city,07_city_camp,fact:v3:unpk:ls_city_2026_unpk_free_morning_club_time:decd807aa5,unpk,city_camp_2026,УНПК: ls city 2026 unpk / free morning club / time — 09:45-11:45.,approve_for_client_answer_after_rop_review,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_ls_city_2026_unpk_meals_407edd6503,camp_city,07_city_camp,fact:v3:unpk:ls_city_2026_unpk_meals:407edd6503,unpk,city_camp_2026,"УНПК: ls city 2026 unpk / meals — Обед (первое, второе, салат, булочка) + полдник.",approve_for_client_answer_after_rop_review,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_ls_city_2026_unpk_moscow_ano_location_ff929243ea,camp_city,07_city_camp,fact:v3:unpk:ls_city_2026_unpk_moscow_ano_location:ff929243ea,unpk,city_camp_2026,УНПК: ls city 2026 unpk / moscow ano / location — Москва Скорняжный.,approve_for_client_answer_after_rop_review,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_ls_city_2026_unpk_not_to_confuse_with_9338e4359e,camp_city,07_city_camp,fact:v3:unpk:ls_city_2026_unpk_not_to_confuse_with:9338e4359e,unpk,city_camp_2026,УНПК: ls city 2026 unpk / not to confuse with — ЛВШ выездная — другой продукт.,approve_for_client_answer_after_rop_review,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_foton_individual_lessons_foton_format_fb00f5200d,program,08_program,fact:v3:foton:individual_lessons_foton_format:fb00f5200d,foton,individual_lessons,"Фотон: individual lessons foton / format — Только онлайн, 1-на-1.",approve_for_client_answer_after_rop_review,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_for_bot_FOTON,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_foton_objection_responses_brand_link_question_approved_response_a5ce98aaea,program,08_program,fact:v3:foton:objection_responses_brand_link_question_approved_response:a5ce98aaea,foton,objection_responses,"Фотон: objection responses / brand link question / approved response — На данный момент никак, раньше сотрудничали..",approve_for_client_answer_after_rop_review,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_for_bot_FOTON,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_foton_objection_responses_inconvenient_time_1_059cef1760,program,08_program,fact:v3:foton:objection_responses_inconvenient_time_1:059cef1760,foton,objection_responses,Фотон: objection responses / inconvenient time / 1 — Разные слоты выходных.,approve_for_client_answer_after_rop_review,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_for_bot_FOTON,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_foton_objection_responses_inconvenient_time_2_d3a769acb5,program,08_program,fact:v3:foton:objection_responses_inconvenient_time_2:d3a769acb5,foton,objection_responses,Фотон: objection responses / inconvenient time / 2 — Онлайн с записью.,approve_for_client_answer_after_rop_review,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_for_bot_FOTON,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_foton_objection_responses_is_it_bot_9e0afa4006,program,08_program,fact:v3:foton:objection_responses_is_it_bot:9e0afa4006,foton,objection_responses,"Фотон: objection responses / is it bot — Я помощник менеджера, помогу или передам коллеге.",approve_for_client_answer_after_rop_review,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_for_bot_FOTON,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_foton_objection_responses_too_expensive_camp_1_ceb8021cf0,program,08_program,fact:v3:foton:objection_responses_too_expensive_camp_1:ceb8021cf0,foton,objection_responses,Фотон: objection responses / too expensive camp / 1 — Предоплата 15 000 ₽ фиксирует цену.,approve_for_client_answer_after_rop_review,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_for_bot_FOTON,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_foton_objection_responses_too_expensive_camp_2_ebef512a5b,program,08_program,fact:v3:foton:objection_responses_too_expensive_camp_2:ebef512a5b,foton,objection_responses,Фотон: objection responses / too expensive camp / 2 — Скидки суммируются.,approve_for_client_answer_after_rop_review,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_for_bot_FOTON,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_foton_objection_responses_too_expensive_camp_3_723bd4498c,program,08_program,fact:v3:foton:objection_responses_too_expensive_camp_3:723bd4498c,foton,objection_responses,Фотон: objection responses / too expensive camp / 3 — Рассрочка Т-Банк.,approve_for_client_answer_after_rop_review,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_for_bot_FOTON,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_foton_objection_responses_too_expensive_course_1_1112ab5685,program,08_program,fact:v3:foton:objection_responses_too_expensive_course_1:1112ab5685,foton,objection_responses,Фотон: objection responses / too expensive course / 1 — 20% на 2-й предмет очно или 30% онлайн.,approve_for_client_answer_after_rop_review,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_for_bot_FOTON,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_foton_objection_responses_too_expensive_course_2_61d1971870,program,08_program,fact:v3:foton:objection_responses_too_expensive_course_2:61d1971870,foton,objection_responses,Фотон: objection responses / too expensive course / 2 — Многодетным 10%.,approve_for_client_answer_after_rop_review,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_for_bot_FOTON,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_foton_objection_responses_too_expensive_course_3_74bb28de2b,program,08_program,fact:v3:foton:objection_responses_too_expensive_course_3:74bb28de2b,foton,objection_responses,Фотон: objection responses / too expensive course / 3 — Семестр/год скидки 10-14%.,approve_for_client_answer_after_rop_review,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_for_bot_FOTON,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_foton_objection_responses_too_expensive_course_4_29b2da6638,program,08_program,fact:v3:foton:objection_responses_too_expensive_course_4:29b2da6638,foton,objection_responses,Фотон: objection responses / too expensive course / 4 — Приведи друга — кэшбек 10 000 ₽.,approve_for_client_answer_after_rop_review,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_for_bot_FOTON,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_foton_objection_responses_too_expensive_course_5_91e00acd31,program,08_program,fact:v3:foton:objection_responses_too_expensive_course_5:91e00acd31,foton,objection_responses,Фотон: objection responses / too expensive course / 5 — Можно рассрочка через Т-Банк.,approve_for_client_answer_after_rop_review,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_for_bot_FOTON,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_foton_online_platform_levels_1_1b8b64ca05,program,08_program,fact:v3:foton:online_platform_levels_1:1b8b64ca05,foton,online_platform,Фотон: online platform / levels / 1 — базовый.,approve_for_client_answer_after_rop_review,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_for_bot_FOTON,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_foton_online_platform_levels_2_ff04b2ccdc,program,08_program,fact:v3:foton:online_platform_levels_2:ff04b2ccdc,foton,online_platform,Фотон: online platform / levels / 2 — продвинутый.,approve_for_client_answer_after_rop_review,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_for_bot_FOTON,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_foton_online_platform_levels_3_128fe252ea,program,08_program,fact:v3:foton:online_platform_levels_3:128fe252ea,foton,online_platform,Фотон: online platform / levels / 3 — олимпиадный.,approve_for_client_answer_after_rop_review,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_for_bot_FOTON,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_foton_online_platform_name_0d78443974,program,08_program,fact:v3:foton:online_platform_name:0d78443974,foton,online_platform,Фотон: online platform / name — МТС Линк (бывший Webinar).,approve_for_client_answer_after_rop_review,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_for_bot_FOTON,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_foton_online_platform_recording_c7ca137a13,program,08_program,fact:v3:foton:online_platform_recording:c7ca137a13,foton,online_platform,Фотон: online platform / recording — да.,approve_for_client_answer_after_rop_review,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_for_bot_FOTON,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_foton_results_social_proof_ege_avg_above_country_pts_c223cc5bc2,program,08_program,fact:v3:foton:results_social_proof_ege_avg_above_country_pts:c223cc5bc2,foton,results_social_proof,Фотон: results social proof / ege avg above country pts — 25.,approve_for_client_answer_after_rop_review,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_for_bot_FOTON,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_foton_results_social_proof_industry_rating_2025_530cec6ff0,program,08_program,fact:v3:foton:results_social_proof_industry_rating_2025:530cec6ff0,foton,results_social_proof,Фотон: results social proof / industry rating 2025 — Лидер отрасли.,approve_for_client_answer_after_rop_review,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_for_bot_FOTON,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_foton_results_social_proof_oge_grade_5_pct_7df0ad3343,program,08_program,fact:v3:foton:results_social_proof_oge_grade_5_pct:7df0ad3343,foton,results_social_proof,Фотон: results social proof / oge grade 5 pct — 92.,approve_for_client_answer_after_rop_review,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_for_bot_FOTON,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_foton_results_social_proof_total_alumni_82a8e99787,program,08_program,fact:v3:foton:results_social_proof_total_alumni:82a8e99787,foton,results_social_proof,Фотон: results social proof / total alumni — 100 000.,approve_for_client_answer_after_rop_review,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_for_bot_FOTON,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_foton_results_social_proof_university_admission_pct_991635cffd,program,08_program,fact:v3:foton:results_social_proof_university_admission_pct:991635cffd,foton,results_social_proof,Фотон: results social proof / university admission pct — 97.,approve_for_client_answer_after_rop_review,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_for_bot_FOTON,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_objection_responses_brand_link_question_approved_response_d52f3cb335,program,08_program,fact:v3:unpk:objection_responses_brand_link_question_approved_response:d52f3cb335,unpk,objection_responses,"УНПК: objection responses / brand link question / approved response — На данный момент никак, раньше сотрудничали..",approve_for_client_answer_after_rop_review,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_objection_responses_inconvenient_time_1_9cd9dc51e7,program,08_program,fact:v3:unpk:objection_responses_inconvenient_time_1:9cd9dc51e7,unpk,objection_responses,УНПК: objection responses / inconvenient time / 1 — Разные слоты по выходным.,approve_for_client_answer_after_rop_review,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_objection_responses_inconvenient_time_2_5f3c03ee19,program,08_program,fact:v3:unpk:objection_responses_inconvenient_time_2:5f3c03ee19,unpk,objection_responses,УНПК: objection responses / inconvenient time / 2 — Онлайн с записью.,approve_for_client_answer_after_rop_review,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_objection_responses_is_it_bot_432e4e45a7,program,08_program,fact:v3:unpk:objection_responses_is_it_bot:432e4e45a7,unpk,objection_responses,"УНПК: objection responses / is it bot — Я помощник менеджера, помогу или передам коллеге.",approve_for_client_answer_after_rop_review,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_objection_responses_too_expensive_camp_1_66c9e65582,program,08_program,fact:v3:unpk:objection_responses_too_expensive_camp_1:66c9e65582,unpk,objection_responses,УНПК: objection responses / too expensive camp / 1 — Предоплата 15 000 ₽ фиксирует цену.,approve_for_client_answer_after_rop_review,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_objection_responses_too_expensive_camp_2_a18b508fd2,program,08_program,fact:v3:unpk:objection_responses_too_expensive_camp_2:a18b508fd2,unpk,objection_responses,УНПК: objection responses / too expensive camp / 2 — Скидки суммируются.,approve_for_client_answer_after_rop_review,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_objection_responses_too_expensive_course_1_672a55b4e2,program,08_program,fact:v3:unpk:objection_responses_too_expensive_course_1:672a55b4e2,unpk,objection_responses,УНПК: objection responses / too expensive course / 1 — 20% на 2-й и последующие предметы.,approve_for_client_answer_after_rop_review,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_objection_responses_too_expensive_course_2_3344c75d00,program,08_program,fact:v3:unpk:objection_responses_too_expensive_course_2:3344c75d00,unpk,objection_responses,УНПК: objection responses / too expensive course / 2 — Многодетным 10%.,approve_for_client_answer_after_rop_review,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_objection_responses_too_expensive_course_3_f09a084d41,program,08_program,fact:v3:unpk:objection_responses_too_expensive_course_3:f09a084d41,unpk,objection_responses,УНПК: objection responses / too expensive course / 3 — Сотрудникам МФТИ 10%.,approve_for_client_answer_after_rop_review,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_objection_responses_too_expensive_course_4_16034fc9a4,program,08_program,fact:v3:unpk:objection_responses_too_expensive_course_4:16034fc9a4,unpk,objection_responses,УНПК: objection responses / too expensive course / 4 — Семестр/год скидки 10-14%.,approve_for_client_answer_after_rop_review,Можно ли использовать этот факт в ответе клиенту текущего бренда?,claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
