fact_id,brand,fact_type,product,client_safe_text,risk_level,freshness_status,valid_from,valid_until,bot_template_required,usage_mode,refresh_before_launch
fact:v3:unpk:owner_schedule_2026_27_unpk_group_0ecd3ac096db0bd8:ac7c3251c4,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Физика 1-2 класс; Пацаева; суббота, 14:30-15:50. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_1261d32696004451:b5b2ef1436,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Физика 5-6; Верхняя Красносельская, 30; воскресенье, 12:15-14:15. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_1426ac8a987df2ab:456c56e412,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Информатика 7-8; онлайн; воскресенье онлайн, 10:00-12:00. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_149a3350368aa84c:2aaec9a8e5,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Физика 11 Олимп; онлайн; воскресенье онлайн, 16:45-18:45. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_151d47b03ba8ebdc:cfad5e0071,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Математика 7 класс; МФТИ; воскресенье, 14:00-16:00. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_15b0e426e20dea4a:84cebb2618,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Математика 1 класс; Пацаева; суббота, 16:00-17:20. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_16eec0b6025c2ecd:1ec838ce17,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Информатика 10; МФТИ; воскресенье, 09:30-11:30. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_185f7bb04df65ba1:5a66b058b0,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Физика 7 класс; МФТИ; воскресенье, 11:45-13:45. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_1b2495839d25bc28:864a21e83e,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Информатика 7 Продвинутый; Верхняя Красносельская, 30; воскресенье, 10:00-12:00. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_1b34b808d77d1b2f:1e1bba5f5f,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Математика 4 класс; Пацаева; суббота, 14:30-15:50. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_1c0afe815368bfbd:172d08bb7c,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Математика 3 класс; Пацаева; суббота, 16:00-17:20. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_1ce1e388a6a6bff1:adba623b59,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Математика 5 класс Продв; Верхняя Красносельская, 30; воскресенье, 14:30-16:30. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_1dc6408fc58f03d2:3a1e2331c5,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Математика 11 Олимп; онлайн; суббота онлайн, 16:45-18:45. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_23d9556394680319:d92cec761c,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Математика ОГЭ 9; МФТИ; воскресенье, 11:45-13:45. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_2531b7c53a187ef7:1040e3e7c1,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Информатика ОГЭ 9; МФТИ; воскресенье, 11:45-13:45. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_2618e074460c34bd:f909bf6f9e,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Математика 7 класс Продвинутый; Верхняя Красносельская, 30; воскресенье, 12:15-14:15. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_26d9b53695dd189b:1348ce3988,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Математика 5 класс - Продвинутый; онлайн; воскресенье онлайн, 12:15-14:15. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_2b18b255e95d0abc:9064e002f5,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Математика 11 ЕГЭ; онлайн; вторник и четверг онлайн, 18:00-19:30. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_2d392e6db81af259:6dc8f08257,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Математика ЕГЭ 11; МФТИ; воскресенье, 14:00-16:00. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_32b6c6931ffb8b83:de72071d34,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Математика 7 класс - Олимп; онлайн; воскресенье онлайн, 14:30-16:30. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_3354e788179e1724:9d9c54f500,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Математика 11 ЕГЭ; онлайн; суббота онлайн, 12:15-14:15. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_34a22c2ce1913b59:c52c385113,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Математика 1 класс; Пацаева; суббота, 10:00-11:20. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_35b0a32edd85f072:625f579083,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Информатика 10-11; МФТИ; воскресенье, 11:45-13:45. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_382c365f17600cc5:3f10cadd6d,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Математика ОГЭ 9; онлайн; воскресенье онлайн, 10:00-12:00. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_3a08f4695a4b259e:21a3f91114,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Информатика 8 Продвинутый; Верхняя Красносельская, 30; воскресенье, 12:15-14:15. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_3bb750b8299bb7fd:3a95647b57,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Информатика 6; онлайн; воскресенье онлайн, 12:15-14:15. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_4165e9a8ddb9a36c:0d2e4d71c5,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Физика 10; онлайн; суббота онлайн, 12:15-14:15. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_424c4bfe6edf0a41:306f3a0056,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Физика 11 ЕГЭ; онлайн; понедельник и среда онлайн, 18:00-19:30. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_4442c75a8bd8fb94:5f3f9e9c4f,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Информатика 10-11 ЕГЭ -продвинутый; Сретенка, 20; воскресенье, 12:15-14:15. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_46e2ad4d6deee3f9:c58c058d78,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Математика 1 класс; Пацаева; воскресенье, 10:00-11:20. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_46e542a61fc860f5:fbeb400d3d,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Математика 5 класс; МФТИ; воскресенье, 14:00-16:00. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_48f9220b80b1c636:be52c406fc,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Математика ЕГЭ 10; МФТИ; воскресенье, 11:45-13:45. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_493de4bb554f762b:4c92eef4e1,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Русский язык ОГЭ 9; МФТИ; воскресенье, 14:00-16:00. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_4d4cd51b5db133fe:7697dc6723,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Физика ОГЭ 9; МФТИ; воскресенье, 09:30-11:30. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_4e9be6c478c573dd:3841098913,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Информатика 10-11 ЕГЭ; Сретенка, 20; воскресенье, 14:30-16:30. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_5289cb83a0f0c838:663d33ca75,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Физика 7 класс Продвинутый; Верхняя Красносельская, 30; воскресенье, 14:30-16:30. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_55d546f33515d20c:78aa9b791e,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Математика 5 класс Олимп; онлайн; воскресенье онлайн, 12:15-14:15. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_571acc603ee1f1ea:972dda613c,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Информатика ОГЭ 9; онлайн; суббота онлайн, 12:15-14:15. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_5c9de2ecd6d7d597:4ddbf264d3,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Информатика 1-2 класс; Пацаева; суббота, 11:30-12:50. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_5ca2db70479f8f83:4d87b5d896,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Математика ЕГЭ 10; МФТИ; воскресенье, 09:30-11:30. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_5f49d0f78bc8e14d:03b555b0d1,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Физика 1-2 класс; Пацаева; суббота, 11:30-12:50. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_67355a0542dd0144:db8aa7978e,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Математика 3 класс (сильн); Пацаева; воскресенье, 11:30-12:50. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_6d7b34b6acde9939:484e1962ce,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Математика 8 класс Продвинутый; Верхняя Красносельская, 30; воскресенье, 14:30-16:30. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_6f59fe43ddc9a94a:2e9c843841,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Физика ЕГЭ  10; МФТИ; воскресенье, 14:00-16:00. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_6f7ac01122fbcfea:5ea97f53e6,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Математика 7 класс; МФТИ; воскресенье, 11:45-13:45. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_715e34d01b263995:6552c13b71,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Математика 6 класс Продв; Верхняя Красносельская, 30; воскресенье, 10:00-12:00. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_72205c3d647e7e48:c88a14bf77,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Информатика 5-6; Верхняя Красносельская, 30; воскресенье, 14:30-16:30. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_7229b02a9eec988a:e16a525441,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Математика 6 класс; МФТИ; воскресенье, 11:45-13:45. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_73fc0b8ed7325698:2f54f23383,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Физика ОГЭ 9; онлайн; воскресенье онлайн, 12:15-14:15. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_741a685848e613d2:dca0805f0d,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Математика ЕГЭ 11; МФТИ; воскресенье, 09:30-11:30. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_747b08bcdb9f5c04:ea075bdcc5,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Информатика ОГЭ 9; МФТИ; воскресенье, 14:00-16:00. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_766d8676d89f50e5:a6be47fcf6,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Математика 7 класс Олимпиадный; Верхняя Красносельская, 30; воскресенье, 10:00-12:00. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_7e7819e72832f423:aa02149f05,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Физика 8 класс Базовый; Верхняя Красносельская, 30; воскресенье, 10:00-12:00. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_7f632c919909042b:dbb00c95c6,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Физика 8 класс; МФТИ; воскресенье, 14:00-16:00. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_85c596ea1cee4fcb:8cff60e761,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Физика 9 ОГЭ; онлайн; понедельник и среда онлайн, 18:00-19:30. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_8676f9c679440480:fa8611ae8b,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Физика 11 класс Олимп; Сретенка, 20; воскресенье, 14:30-16:30. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_871994fd3cacdf11:2001b2f74f,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Математика 2 класс; Пацаева; воскресенье, 13:00-14:20. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_887ab1c5078f5587:8bea18d502,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Информатика 5кл; МФТИ; воскресенье, 11:45-13:45. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_888c939314e0073f:d0e7f96342,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Физика 8 класс; МФТИ; воскресенье, 11:45-13:45. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_8d4745d992372628:fad1e56a73,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Физика 7 класс; онлайн; воскресенье онлайн, 12:15-14:15. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_8e70eca3fb0ba805:954e262e5d,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Физика 6 класс; МФТИ; воскресенье, 09:30-11:30. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_92a68e224a29428a:13e6665090,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Математика 2 класс; Пацаева; суббота, 13:00-14:20. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_94bc4a8d89dbc3c8:130126faa2,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Математика 4 класс; Пацаева; суббота, 16:00-17:20. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_9749e65ff811e987:ebde8537bc,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Математика 10 класс Олимп; Сретенка, 20; воскресенье, 14:30-16:30. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_98416f0db5ba317a:b4bbb468c4,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Математика 11 класс Продвинутый; Сретенка, 20; воскресенье, 12:15-14:15. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_9b93a6e99b44e083:649552b341,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Русский язык ЕГЭ 11; МФТИ; воскресенье, 09:30-11:30. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_9e385e0f2b15d994:d8546d50a1,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Информатика 7 класс; МФТИ; воскресенье, 09:30-11:30. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_a208e15471bea76e:390a77a1ee,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Физика 9 класс Продвинутый; Сретенка, 20; воскресенье, 12:15-14:15. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_a955e55b80d4aa25:c9b75407cd,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Физика ЕГЭ 11; МФТИ; воскресенье, 11:45-13:45. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_aa14689b9a582872:c23779be14,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Информатика 6кл; МФТИ; воскресенье, 14:00-16:00. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_af779f0418c050bf:a25c510c10,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Математика 9 класс Олимп; Сретенка, 20; воскресенье, 16:45-18:45. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_b1e3152b3b7730ad:93d6df63c1,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Информатика 11 ЕГЭ; онлайн; суббота онлайн, 14:30-16:30. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_b3bd65e6fe8ba244:5765e886f2,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Математика 3 класс; Пацаева; воскресенье, 11:30-12:50. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_b6fefc4927f3081d:d8f9f2f4b9,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Физика 11 ЕГЭ; онлайн; суббота онлайн, 10:00-12:00. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_b71e45de646c1521:ff3576283d,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Математика 2 класс; Пацаева; суббота, 10:00-11:20. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_b77846f2f0aa68e5:6a82335027,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Математика 5 класс Олимпиадный; Верхняя Красносельская, 30; воскресенье, 10:00-12:00. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_b845ecbc43a469b1:6392f6e096,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Физика 9 Олимп; онлайн; суббота онлайн, 16:45-18:45. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_b8b25169c3ffc90c:0215bf33fc,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Физика 9 класс Олимп; Сретенка, 20; воскресенье, 14:30-16:30. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_b96ed31a87387e2d:7c15b979a4,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Математика 3 класс; Пацаева; суббота, 11:30-12:50. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_ba000bdc5c2bd1aa:c3d01a79d5,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Русский язык ЕГЭ 10-11; МФТИ; воскресенье, 11:45-13:45. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_bb5b4acc0f93daf1:81b486b551,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Информатика 11 ЕГЭ; онлайн; понедельник и среда онлайн, 18:00-19:30. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_bb828c16bac43d74:09213f4f78,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Физика 5 класс; МФТИ; воскресенье, 11:45-13:45. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_bcc31b2d4983c2e5:e114dfb9b7,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Математика 8 класс Олимпиадный; Верхняя Красносельская, 30; воскресенье, 14:30-16:30. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_bd2687d0283d4ca4:20feb0d58d,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Информатика 3-4 класс; Пацаева; суббота, 14:30-15:50. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
